"Level_1"	"Level_2"	"Level_3"	"Level_4"	"Level_5"	"Level_6"	"Level_7"	"B281"	"B282"	"B283"	"GA281"	"GA282"	"GA283"	"GP281"	"GP282"	"GP283"	"GT281"	"GT282"	"GT283"	"Z281"	"Z282"	"Z283"
"k__Archaea"	"p__[Parvarchaeota]"	"c__[Parvarchaea]"	"o__YLA114"	"Unclassified"	"Unclassified"	"Unclassified"	11.8679066953037	-6.06178868783098	8.2271951054122	-8.87497069640641	-7.50416045286152	7.66495931961917	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	9.94963431003324	-7.42412919764909
"k__Bacteria"	"p__Verrucomicrobia"	"c__[Pedosphaerae]"	"o__[Pedosphaerales]"	"f__Ellin517"	"Unclassified"	"Unclassified"	12.2426001447452	14.230694233023	11.7535556300284	8.34173724322001	8.6139351980968	9.27439723205327	10.9762351457006	13.0337530479226	12.0859541510948	10.0466283372203	-7.37690857421716	10.5059544295794	10.9145623520308	11.1127851198389	12.5441140550193
"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"Unclassified"	"Unclassified"	"Unclassified"	12.1090687521206	12.4542022359257	10.7921444628737	9.32256649623174	10.811159775433	10.437548041859	11.589339618587	13.7269002284825	13.6481391786783	12.7092161642458	12.6730127094655	14.5313061203145	9.81595006336269	10.419637939279	10.6398766023645
"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Xanthomonadales"	"f__Xanthomonadaceae"	"Unclassified"	"Unclassified"	11.9549180722934	13.2751827879955	11.0604084494684	9.32256649623174	11.832811022965	9.27439723205327	10.896192438027	12.708330647488	11.6004463353131	11.027457590232	10.6870972257965	12.5853959712592	12.0131746406989	11.5590722224673	11.9128422781774
"k__Bacteria"	"p__Chloroflexi"	"c__Anaerolineae"	"o__Caldilineales"	"f__Caldilineaceae"	"Unclassified"	"Unclassified"	12.2426001447452	12.1357485048072	10.999783827652	9.80807431201344	11.3865239203366	10.0628545924175	10.6085103655753	13.0878202691929	11.4669149426886	10.5574539609863	11.3802444063564	12.7031790069156	11.0397254949848	11.1127851198389	10.7734079949891
"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Ellin329"	"Unclassified"	"Unclassified"	"Unclassified"	13.4212551410868	13.3885114733025	12.1392181108403	10.2876473922753	11.3865239203366	9.86218389695539	11.1838745104788	11.7528192024605	11.4669149426886	11.027457590232	10.5329465459692	11.1991016101393	11.150951130095	12.1468588873695	12.4316360715926
"k__Bacteria"	"p__Firmicutes"	"c__Bacilli"	"o__Bacillales"	"f__Bacillaceae"	"g__Bacillus"	"s__flexus"	14.7327016114103	15.2603136502041	13.6343668768723	12.4192746871257	13.932055191941	12.740133134853	14.3722911278623	16.5268879249104	15.7072134175337	15.0879006007785	14.5032384595213	17.0655696670726	13.529522130067	14.027171753939	14.2273559420368
"k__Bacteria"	"p__Acidobacteria"	"c__Solibacteres"	"o__Solibacterales"	"f__Solibacteraceae"	"Unclassified"	"Unclassified"	12.6480652528533	13.5826674877435	11.5944909353987	8.85256286698601	11.0988418478848	9.86218389695539	11.6301616131072	13.6398888514929	12.6120472469916	11.5870733781675	11.3061364342027	12.4518645786347	11.2975546042869	12.6840018194528	12.159702356109
"k__Bacteria"	"p__Chloroflexi"	"c__Anaerolineae"	"o__A31"	"f__S47"	"Unclassified"	"Unclassified"	12.7281079605269	12.2535315404636	10.7121017552002	9.64102022735027	11.447148542153	9.86218389695539	10.0207237006731	11.2419935786945	10.6196170823013	10.7397755177803	11.5137757989809	12.4518645786347	10.6914188007166	10.6427814905932	11.0918617261076
"k__Bacteria"	"p__Acidobacteria"	"c__Acidobacteria-6"	"o__iii1-15"	"Unclassified"	"Unclassified"	"Unclassified"	13.2766739122757	13.4575043447895	11.8647812651386	10.4211787848998	11.946139708272	10.8430131499671	11.2444991322952	12.3406058673626	12.3542181376895	11.9925384862756	11.8766812926703	12.1153923420135	11.8700737970582	11.9777825573255	11.466555175549
"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Geodermatophilaceae"	"Unclassified"	"Unclassified"	12.3032247665616	12.9466787210235	10.7121017552002	10.3341674079102	11.7919890284447	10.6093982987856	11.4558082259625	13.90458140572	12.6564990095624	11.720604770792	12.0370239427455	14.5834918734851	10.4037367282648	11.5982929356206	11.6896987268632
"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Nocardioidaceae"	"Unclassified"	"Unclassified"	12.9357473253051	13.7451864172413	11.6611823098973	9.88218228416716	11.832811022965	10.7560017729775	12.0748474343687	14.1507144752589	13.598542237539	12.9910673163868	12.6123880876491	14.6330888146245	11.0968839088248	12.2320166957098	12.1904740147757
"k__Bacteria"	"p__Actinobacteria"	"c__Acidimicrobiia"	"o__Acidimicrobiales"	"Unclassified"	"Unclassified"	"Unclassified"	13.6747040418963	14.2904134677246	12.7158314751443	11.6974722508054	12.8035899401232	11.9956926599055	10.2030452574671	11.2419935786945	10.2141519741932	11.9925384862756	12.0733915869164	12.9038497023777	10.1524222999839	11.7074922275856	-7.42412919764909
"k__Bacteria"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	10.5686237111735	12.3588920561214	10.4244196827484	8.34173724322001	10.2233731105309	8.35810650017912	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	8.89965933148854	9.03334357815909	10.6398766023645
"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Cryptosporangiaceae"	"g__Cryptosporangium"	"Unclassified"	9.47001142250537	-6.06178868783098	8.2271951054122	-8.87497069640641	-7.50416045286152	9.27439723205327	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	11.1991016101393	-7.91158350002973	8.34019639759914	-7.42412919764909
"k__Bacteria"	"p__Planctomycetes"	"c__Planctomycetia"	"o__Planctomycetales"	"f__Planctomycetaceae"	"g__Planctomyces"	"Unclassified"	12.8022159326806	13.1918011790565	11.3182375587705	10.7694854791681	12.5842271116489	10.1498659694072	9.10443296879898	11.7528192024605	10.2141519741932	11.8383878064484	11.0437721697352	11.6045667182475	10.1524222999839	11.6360332636035	10.4857259225373
"k__Bacteria"	"p__Verrucomicrobia"	"c__[Pedosphaerae]"	"o__[Pedosphaerales]"	"f__Ellin517"	"Unclassified"	"Unclassified"	11.7725965154994	13.5220428659271	10.999783827652	10.2876473922753	10.9165202910908	10.3040166492344	9.50989807690714	11.5296756511463	-6.59709085732508	11.027457590232	10.6870972257965	-5.61214122137896	10.9145623520308	11.2846353767656	11.466555175549
"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	12.5610538758637	13.9275079740352	11.4052489357601	10.6443223362141	12.6914726420025	10.437548041859	10.4907273299189	13.0878202691929	11.4669149426886	12.3153118785387	11.4492372778434	12.9908610793674	10.8455694805438	11.6724009077743	12.3048843659535
"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Hyphomicrobiaceae"	"g__Rhodoplanes"	"Unclassified"	13.6747040418963	13.6398259015834	12.8121625840828	11.6974722508054	12.3751353137904	12.229307511087	12.7550912100927	14.3177685599221	13.7405124988093	12.7322056824705	12.6730127094655	14.0613024910688	13.4214479085376	13.538693428865	12.7193181440444
"k__Bacteria"	"p__Actinobacteria"	"c__Acidimicrobiia"	"o__Acidimicrobiales"	"Unclassified"	"Unclassified"	"Unclassified"	12.2426001447452	12.3588920561214	11.1175668633084	10.9807945728353	11.5583741772632	11.1306952224189	11.5023282415973	12.7824386196417	12.5167370671872	10.8939261976075	11.7857095144646	12.2977138988074	11.6404993554137	11.6724009077743	11.5271797973654
"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__SC-I-84"	"Unclassified"	"Unclassified"	"Unclassified"	13.1075975822318	13.9881325958517	11.9407671721165	10.3341674079102	11.8720317361183	10.3730095207214	11.9948047266951	13.8069429361561	12.4113765515294	11.9925384862756	11.8766812926703	12.9908610793674	11.9677122666222	12.1243860315174	12.4551665690028
"k__Bacteria"	"p__Planctomycetes"	"c__Planctomycetia"	"o__Gemmatales"	"f__Gemmataceae"	"Unclassified"	"Unclassified"	10.1631586030653	-6.06178868783098	8.2271951054122	-8.87497069640641	8.6139351980968	-8.45313633133915	-7.70680986271929	10.1433812900264	10.2141519741932	8.94801604855221	-7.37690857421716	-5.61214122137896	8.20651215092859	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Micromonosporaceae"	"Unclassified"	"Unclassified"	11.0794493349395	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	7.66495931961917	-7.70680986271929	11.9351407592545	9.52100479363324	-7.17007960240611	8.74118707674116	11.1991016101393	8.20651215092859	11.4756906135283	10.4857259225373
"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Solirubrobacterales"	"Unclassified"	"Unclassified"	"Unclassified"	13.0535303609615	13.5826674877435	11.4852916434337	10.0763382986081	11.447148542153	10.6093982987856	10.9762351457006	12.6282879398144	12.5655272313567	11.6560662496544	11.6856260559076	11.8922487906993	12.1383377836529	12.4345409598212	12.3575280994389
"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Bradyrhizobiaceae"	"g__Balneimonas"	"Unclassified"	13.3412124334133	13.6938931228537	11.5593996155874	10.5012214925734	12.4205976878671	11.1306952224189	11.7785816182255	14.3022643733861	12.8883006236197	12.2061125865737	11.6856260559076	13.9399416340645	11.8953916050425	11.9777825573255	12.3575280994389
"k__Bacteria"	"p__Planctomycetes"	"c__Planctomycetia"	"o__Gemmatales"	"f__Gemmataceae"	"Unclassified"	"Unclassified"	10.8563057836253	10.0563069631273	-7.89090054554612	-8.87497069640641	8.6139351980968	7.66495931961917	9.10443296879898	-5.97471436093189	9.52100479363324	-7.17007960240611	9.83979936540927	-5.61214122137896	8.89965933148854	9.03334357815909	8.69396645330923
"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhizobiales"	"f__Hyphomicrobiaceae"	"g__Rhodoplanes"	"Unclassified"	11.5494529641852	11.6657448755614	8.2271951054122	9.54571004754595	9.71254748676491	9.86218389695539	11.0503431178543	12.7824386196417	12.3542181376895	11.027457590232	10.1274814378611	12.1153923420135	10.9791008731684	12.0290758517131	10.6398766023645
"k__Bacteria"	"p__Verrucomicrobia"	"c__[Pedosphaerae]"	"o__[Pedosphaerales]"	"Unclassified"	"Unclassified"	"Unclassified"	9.47001142250537	-6.06178868783098	8.2271951054122	8.34173724322001	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	8.94801604855221	-7.37690857421716	-5.61214122137896	-7.91158350002973	8.34019639759914	8.69396645330923
"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	13.4773446077378	13.3144035011488	12.4168498474386	11.5335843957003	12.6569864659313	11.7424967635249	12.2614333899491	13.8569533567307	12.8532093038084	12.7322056824705	12.6532100821693	13.3391677736356	13.0348258882309	12.4177338415049	12.7715038972149
"k__Bacteria"	"p__Chloroflexi"	"c__S085"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	12.1780616236076	12.2535315404636	11.1175668633084	10.0763382986081	11.5583741772632	10.8004535355483	11.2444991322952	12.4459663830205	11.1304427060673	11.720604770792	11.8766812926703	11.6045667182475	11.150951130095	11.1734097416554	10.8911910306454
"k__Bacteria"	"p__Acidobacteria"	"c__Acidobacteria-5"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	12.1780616236076	11.4426013242472	11.3626893213414	10.6104207845384	11.1788845555583	10.3730095207214	10.896192438027	11.9351407592545	12.2290549947354	10.8939261976075	10.6870972257965	11.1991016101393	10.5090972439226	11.1734097416554	9.38711363386918
"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Oxalobacteraceae"	"Unclassified"	"Unclassified"	10.5686237111735	12.7643571642295	9.32580739408031	-8.87497069640641	8.6139351980968	-8.45313633133915	11.7071226542434	13.90458140572	13.4912967071854	9.64116322911216	12.4788566950245	13.7640509676008	11.150951130095	10.419637939279	10.6398766023645
"k__Bacteria"	"p__Chloroflexi"	"c__Anaerolineae"	"o__Caldilineales"	"f__Caldilineaceae"	"Unclassified"	"Unclassified"	12.1780616236076	11.6657448755614	9.32580739408031	9.32256649623174	10.0002295592167	8.35810650017912	9.50989807690714	10.1433812900264	10.6196170823013	10.3343104096721	10.5329465459692	11.8922487906993	9.59280651204848	9.94963431003324	-7.42412919764909
"k__Bacteria"	"p__OD1"	"c__ZB2"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	10.5686237111735	-6.06178868783098	-7.89090054554612	-8.87497069640641	-7.50416045286152	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"g__Flavisolibacter"	"Unclassified"	14.5698778503296	15.8152087370046	13.5001946639759	12.0389155001486	13.6312150349117	12.4185495107255	12.8539370447293	15.3251648403185	14.2745949847396	13.6484964143446	13.6684407618984	15.7840690888099	12.5759600033956	12.9353162477337	13.8356300098119
"k__Bacteria"	"p__Acidobacteria"	"c__Solibacteres"	"o__Solibacterales"	"f__Solibacteraceae"	"g__Candidatus Solibacter"	"Unclassified"	12.9963719471215	13.1473494164857	11.6283924870744	10.6771121590371	11.0988418478848	10.8430131499671	11.8770216910388	13.0878202691929	12.6120472469916	11.720604770792	11.3802444063564	10.5059544295794	11.6077095325907	12.2320166957098	12.1279536577944
"k__Bacteria"	"p__Planctomycetes"	"c__Phycisphaerae"	"o__WD2101"	"Unclassified"	"Unclassified"	"Unclassified"	12.1780616236076	12.6953642927426	11.4052489357601	9.03488442377996	11.946139708272	9.74440086129901	10.6085103655753	13.1879037277498	11.6004463353131	11.2506011415463	10.3506249891753	13.5504768673028	11.251034588652	11.5182502279471	12.2203269779254
"k__Bacteria"	"p__Gemmatimonadetes"	"c__Gemmatimonadetes"	"o__Gemmatimonadales"	"Unclassified"	"Unclassified"	"Unclassified"	14.0343596139732	14.8520975087241	12.7270047757425	10.6104207845384	12.0479224025819	11.2484782580753	12.7550912100927	15.0031936943881	14.3808171979949	13.1527086679432	12.8016300872876	14.7254621347555	12.2840495948343	12.7469156448634	13.5222801906115
"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Gaiellales"	"f__Gaiellaceae"	"Unclassified"	"Unclassified"	13.8394592749724	14.0636401483598	12.5966429578792	11.3035679650983	12.4640827998069	11.5361603305271	12.2824867991469	13.6091171928262	13.0175123550997	13.2520811417564	12.9458796961321	13.9716903323791	12.6951485206607	12.4673307826442	12.0612622832957
"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__Myxococcaceae"	"g__Myxococcus"	"Unclassified"	11.2617708917334	10.0563069631273	9.61348946653209	9.54571004754595	11.447148542153	7.66495931961917	11.7434902984142	13.7542992026706	13.1319227062775	11.027457590232	11.1390823495395	14.4762463431315	10.4037367282648	11.2846353767656	11.8294606692384
"k__Bacteria"	"p__Chloroflexi"	"c__S085"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	11.6672359998416	12.1357485048072	10.1731052544675	9.7280316043399	9.71254748676491	10.4981726636754	10.8091810610374	10.8365284705864	9.52100479363324	9.64116322911216	11.2260937265292	11.1991016101393	10.5090972439226	10.1319558668272	9.38711363386918
"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Gaiellales"	"f__Gaiellaceae"	"Unclassified"	"Unclassified"	12.3603831804015	12.4542022359257	11.1716340845786	9.32256649623174	11.6584576358202	9.96754441261322	11.0503431178543	12.2228228317063	12.4113765515294	11.3459113213506	11.2260937265292	12.1153923420135	10.8455694805438	11.2305681554953	11.9128422781774
"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Nocardioidaceae"	"Unclassified"	"Unclassified"	11.8679066953037	12.2535315404636	9.32580739408031	7.2431249545519	9.30708237865674	7.66495931961917	11.0503431178543	12.7824386196417	12.986740696433	11.9437483221062	11.0437721697352	14.169516075709	8.89965933148854	10.1319558668272	11.0918617261076
"k__Bacteria"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	10.1631586030653	12.0022171121826	9.61348946653209	7.93627213511185	-7.50416045286152	-8.45313633133915	-7.70680986271929	11.5296756511463	-6.59709085732508	8.94801604855221	9.83979936540927	12.5853959712592	-7.91158350002973	-7.77789925335918	8.69396645330923
"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Myxococcales"	"f__Haliangiaceae"	"Unclassified"	"Unclassified"	11.6672359998416	12.1357485048072	11.2229273789662	10.2388572281059	10.2233731105309	10.2299086770807	12.5544205146306	11.5296756511463	11.3127642628613	10.5574539609863	11.0437721697352	11.8922487906993	11.251034588652	9.72649075871903	11.5843382112054
"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Sphingomonadales"	"f__Sphingomonadaceae"	"Unclassified"	"Unclassified"	12.3032247665616	14.1671808273006	11.9648647236956	10.2388572281059	11.5583741772632	10.3730095207214	11.3016575461352	13.9275709239447	12.5167370671872	11.4329226983402	11.4492372778434	14.8754022820464	10.8455694805438	11.3847188353226	11.466555175549
"k__Bacteria"	"p__Chloroflexi"	"c__TK10"	"o__B07_WMSP1"	"Unclassified"	"Unclassified"	"Unclassified"	12.0349607799669	12.5412136129153	10.7921444628737	9.32256649623174	10.4056946673249	10.1498659694072	10.6085103655753	10.8365284705864	11.6004463353131	11.1452406258884	10.5329465459692	11.1991016101393	10.8455694805438	11.2846353767656	10.6398766023645
"k__Bacteria"	"p__Acidobacteria"	"c__[Chloracidobacteria]"	"o__RB41"	"f__Ellin6075"	"Unclassified"	"Unclassified"	12.8712088041675	12.7643571642295	10.6250903782106	9.7280316043399	11.7919890284447	9.45671878884723	9.79758014935892	13.9720226865155	11.6004463353131	10.3343104096721	10.1274814378611	11.6045667182475	11.0968839088248	11.0482465987014	11.0918617261076
"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"f__Intrasporangiaceae"	"g__Phycicoccus"	"Unclassified"	12.5145338602288	13.4236027931138	11.4852916434337	9.88218228416716	11.9812310280833	10.8430131499671	12.3625295068205	14.3628889952025	13.7106595356597	13.2655041620885	13.0038669537825	16.0234073260441	9.99827162015665	11.8059323003989	11.5843382112054
"k__Bacteria"	"p__Actinobacteria"	"c__Actinobacteria"	"o__Actinomycetales"	"Unclassified"	"Unclassified"	"Unclassified"	12.5610538758637	13.8404965970456	11.3182375587705	10.3786191704811	11.832811022965	10.0628545924175	11.1193359893412	13.4392181560308	12.3542181376895	11.720604770792	11.0437721697352	13.6414486455085	10.8455694805438	11.9511143102434	12.0612622832957
"k__Bacteria"	"p__Planctomycetes"	"c__Phycisphaerae"	"o__WD2101"	"Unclassified"	"Unclassified"	"Unclassified"	13.0809293351496	12.7643571642295	10.999783827652	9.18903510360722	10.6933767397766	10.0628545924175	10.3571959372943	11.2419935786945	12.1600621232485	10.7397755177803	10.3506249891753	11.1991016101393	10.5090972439226	10.9792537272144	10.3034043657433
"k__Bacteria"	"p__OD1"	"c__ZB2"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	10.1631586030653	13.6672248757716	10.4244196827484	9.32256649623174	-7.50416045286152	8.35810650017912	9.50989807690714	-5.97471436093189	9.52100479363324	-7.17007960240611	-7.37690857421716	-5.61214122137896	10.8455694805438	11.2846353767656	13.0634143057763
"k__Bacteria"	"p__Cyanobacteria"	"c__ML635J-21"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	11.9549180722934	12.9466787210235	11.2717175431356	9.18903510360722	11.0988418478848	9.27439723205327	9.50989807690714	-5.97471436093189	-6.59709085732508	8.94801604855221	9.43433425730111	10.5059544295794	9.59280651204848	8.34019639759914	10.6398766023645
"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Legionellales"	"Unclassified"	"Unclassified"	"Unclassified"	10.1631586030653	10.0563069631273	-7.89090054554612	7.93627213511185	-7.50416045286152	7.66495931961917	-7.70680986271929	10.8365284705864	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	-7.91158350002973	-7.77789925335918	-7.42412919764909
"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Gaiellales"	"f__Gaiellaceae"	"Unclassified"	"Unclassified"	14.0447224010088	13.719868609257	12.2161791519765	11.6619655623485	12.5259582035249	11.8990658242164	12.100165242353	13.1879037277498	12.8883006236197	12.7322056824705	12.3247060151973	13.8017912955837	12.8978600331577	13.0586952688942	12.3315526130356
"k__Bacteria"	"p__Chloroflexi"	"c__Ellin6529"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	11.7725965154994	10.0563069631273	10.4244196827484	10.0157136767917	11.2529925277121	9.45671878884723	9.10443296879898	11.5296756511463	12.1600621232485	11.4329226983402	12.1751742812263	12.7031790069156	10.1524222999839	10.419637939279	9.38711363386918
"k__Bacteria"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	9.47001142250537	10.0563069631273	8.2271951054122	7.2431249545519	9.30708237865674	-8.45313633133915	-7.70680986271929	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	11.1991016101393	8.20651215092859	9.72649075871903	10.3034043657433
"k__Bacteria"	"p__Gemmatimonadetes"	"c__Gemmatimonadetes"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	12.2426001447452	12.4542022359257	10.306636647092	7.93627213511185	11.447148542153	9.61086946867449	11.0503431178543	12.6282879398144	10.2141519741932	11.3459113213506	10.3506249891753	10.5059544295794	9.59280651204848	10.419637939279	10.8911910306454
"k__Bacteria"	"p__Gemmatimonadetes"	"c__Gemm-1"	"Unclassified"	"Unclassified"	"Unclassified"	"Unclassified"	11.4159215715607	11.6657448755614	11.4852916434337	11.2861762223865	9.30708237865674	12.1193066158727	12.100165242353	10.8365284705864	11.3127642628613	11.5870733781675	12.0733915869164	10.5059544295794	10.4037367282648	9.43880868626725	11.7850089066675
"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodospirillales"	"f__Rhodospirillaceae"	"Unclassified"	"Unclassified"	10.5686237111735	10.7494541436873	10.306636647092	9.7280316043399	9.71254748676491	9.96754441261322	10.9762351457006	11.5296756511463	10.9072991547531	10.5574539609863	10.3506249891753	11.1991016101393	10.1524222999839	9.94963431003324	10.3034043657433
"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodospirillales"	"f__Rhodospirillaceae"	"Unclassified"	"Unclassified"	12.1090687521206	11.6657448755614	10.0189545746403	11.0043250702455	9.71254748676491	9.86218389695539	12.0748474343687	12.3406058673626	13.1585909533596	11.1452406258884	9.83979936540927	10.5059544295794	11.251034588652	11.4756906135283	11.0918617261076
"k__Bacteria"	"p__Gemmatimonadetes"	"c__Gemmatimonadetes"	"o__Gemmatimonadales"	"Unclassified"	"Unclassified"	"Unclassified"	11.7725965154994	12.5412136129153	10.5297801984062	9.03488442377996	10.5598453471521	9.05125368073906	10.0207237006731	13.0878202691929	11.8235898866273	11.027457590232	10.3506249891753	12.7031790069156	10.1524222999839	9.43880868626725	10.7734079949891
"k__Bacteria"	"p__Gemmatimonadetes"	"c__Gemmatimonadetes"	"o__Ellin5290"	"Unclassified"	"Unclassified"	"Unclassified"	9.47001142250537	11.1549192517954	9.32580739408031	7.2431249545519	-7.50416045286152	8.35810650017912	8.41128578823903	-5.97471436093189	-6.59709085732508	-7.17007960240611	-7.37690857421716	-5.61214122137896	8.20651215092859	9.43880868626725	-7.42412919764909
"k__Bacteria"	"p__Verrucomicrobia"	"c__[Pedosphaerae]"	"o__[Pedosphaerales]"	"Unclassified"	"Unclassified"	"Unclassified"	11.6672359998416	12.0022171121826	10.7121017552002	8.62941931567179	9.30708237865674	9.74440086129901	9.79758014935892	12.8514314911286	9.52100479363324	10.3343104096721	9.83979936540927	-5.61214122137896	9.59280651204848	10.9792537272144	10.3034043657433
"k__Bacteria"	"p__Acidobacteria"	"c__Acidobacteria-6"	"o__iii1-15"	"Unclassified"	"Unclassified"	"Unclassified"	11.6672359998416	12.3588920561214	10.6250903782106	7.93627213511185	10.2233731105309	8.76357160828728	10.0207237006731	10.1433812900264	10.2141519741932	10.3343104096721	9.43433425730111	11.1991016101393	9.81595006336269	10.6427814905932	10.7734079949891
"k__Bacteria"	"p__Acidobacteria"	"c__iii1-8"	"o__32-20"	"Unclassified"	"Unclassified"	"Unclassified"	13.5808852866787	12.6212563205889	11.6283924870744	10.4620007794201	10.5598453471521	10.3730095207214	12.3625295068205	13.1391135635804	13.2822049093268	11.027457590232	10.6870972257965	12.2977138988074	12.0351535474177	12.0778660158825	12.3828459074232
"k__Bacteria"	"p__Acidobacteria"	"c__Acidobacteriia"	"o__Acidobacteriales"	"f__Koribacteraceae"	"Unclassified"	"Unclassified"	11.6672359998416	12.2535315404636	10.5297801984062	10.1334967124481	8.6139351980968	10.0628545924175	12.4717287987855	12.7824386196417	12.8532093038084	11.1452406258884	10.9384116540774	11.6045667182475	10.5090972439226	11.0482465987014	11.1788731030972
"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Solirubrobacterales"	"Unclassified"	"Unclassified"	"Unclassified"	13.826720249195	13.6938931228537	12.1590207381365	10.7088608573516	12.2515213578232	11.0322551496056	12.0488719479654	13.9720226865155	13.2345768603375	12.1668918734204	12.4300665308551	13.4503934087458	12.1954961974929	12.9251638762697	12.3575280994389
"k__Bacteria"	"p__Planctomycetes"	"c__Planctomycetia"	"o__Pirellulales"	"f__Pirellulaceae"	"Unclassified"	"Unclassified"	10.1631586030653	10.0563069631273	-7.89090054554612	8.34173724322001	9.30708237865674	9.61086946867449	9.79758014935892	10.1433812900264	9.52100479363324	10.8939261976075	10.3506249891753	12.1153923420135	9.3051244395967	9.43880868626725	8.69396645330923
"k__Bacteria"	"p__Bacteroidetes"	"c__[Saprospirae]"	"o__[Saprospirales]"	"f__Chitinophagaceae"	"Unclassified"	"Unclassified"	12.6055056384345	14.3870403034137	11.7237026668787	10.6443223362141	12.7728182814565	10.4981726636754	11.6693823262605	14.5501005372907	12.8883006236197	12.4445236100187	12.2675476013573	14.7400609341766	11.6077095325907	11.1734097416554	12.2203269779254
"k__Bacteria"	"p__Actinobacteria"	"c__Thermoleophilia"	"o__Gaiellales"	"f__Gaiellaceae"	"Unclassified"	"Unclassified"	12.8373072524918	13.0007459422938	11.6283924870744	11.0497874443222	12.0796711008965	11.2758772322634	11.6301616131072	12.6282879398144	12.8532093038084	12.4137519513519	12.2675476013573	13.3963261874755	12.15775586951	12.0037580437288	11.8294606692384
